Student_ID,Age,Gender,Grade,Section,Average_Score,Math_Score,Science_Score,Language_Score,Exam_Attendance,Assignments_Completed,Failed_Subjects,Attendance_Percentage,Days_Absent,Late_Coming,Participation_in_Activities,Disciplinary_Actions,Homework_Completion,Class_Engagement,Parent_Education_Level,Family_Income,Siblings_in_School,Parental_Involvement,Dropout_Risk
7039,13,Female,11,A,72.47,53.93,49.96,47.53,1,8,2,75.99,20,14,1,0,60.71,Medium,Post-Graduate,5057,2,High,High
7040,11,Male,6,A,68.62,79.49,66.33,73.28,1,6,1,85.94,13,2,0,1,60.62,High,Illiterate,9126,0,Low,Low
7041,11,Female,9,B,60.71,92.84,48.84,51.35,1,11,0,91.47,6,2,6,4,95.41,High,Graduate,4318,0,Medium,Low
7042,12,Male,8,A,46.43,90.9,76.36,37.62,1,4,1,87.55,38,10,0,3,76.11,Medium,High School,2580,0,Medium,High
7043,13,Female,10,C,80.33,60.15,54.92,75.37,1,2,2,70.46,5,3,4,4,59.51,High,Graduate,2350,0,High,High
7044,11,Female,11,B,93.63,68.56,81.19,98.42,1,7,2,72.76,34,9,2,1,53.96,High,High School,3862,1,Low,High
7045,15,Female,7,A,83.9,73.82,21.02,84.86,1,19,2,82.75,15,9,2,0,70.84,Low,High School,9990,2,Low,High
7046,17,Male,11,A,38.4,85.53,47.21,53.12,1,2,3,87.41,25,6,5,4,56.81,Medium,High School,9966,3,Medium,High
7047,11,Male,8,A,67.66,60.62,90.26,50.05,1,3,3,68.61,3,12,2,1,67.74,Medium,Graduate,7372,1,High,High
7048,17,Other,11,C,88.48,28.95,45.88,23.09,1,11,1,88.91,9,3,7,3,56.76,Medium,Illiterate,9588,0,High,Low
7049,13,Female,7,A,71.37,50.82,51.58,72.57,1,0,1,50.25,40,15,0,4,77.1,Medium,Graduate,4458,2,High,High
7050,16,Male,9,C,60.77,77.62,83.26,37.81,1,7,2,95.6,25,10,7,2,53.25,Low,Graduate,5373,2,Medium,High
7051,14,Male,11,B,49.92,69.9,27.57,74.68,1,8,1,79.79,12,17,6,4,53.06,High,Post-Graduate,6651,2,High,High
7052,13,Male,10,A,53.13,80.28,44.95,80.81,1,2,1,78.28,42,15,0,1,90.82,High,Post-Graduate,5225,1,High,Low
7053,12,Female,9,D,46.95,60.0,81.96,90.38,1,5,2,78.06,49,14,6,2,54.18,High,Graduate,7438,0,Medium,High
7054,14,Female,7,D,43.7,33.95,96.56,63.86,1,19,3,52.0,7,0,4,0,98.45,Medium,Post-Graduate,2635,2,Medium,High
7055,15,Female,6,C,71.22,29.22,82.63,86.4,1,8,1,97.47,26,13,3,2,78.89,Low,Graduate,8374,2,High,Low
7056,10,Female,11,A,65.66,58.5,33.79,77.85,1,1,1,88.21,11,19,3,0,64.7,High,High School,4481,2,Medium,Low
7057,17,Female,9,A,81.44,36.46,86.8,48.24,1,2,0,85.79,41,6,1,0,63.6,Medium,Post-Graduate,9663,1,Low,Low
7058,17,Male,11,D,51.56,98.58,58.06,28.51,1,13,0,85.06,31,13,3,0,83.24,Medium,High School,9715,0,Low,Low
7059,17,Male,10,B,62.26,35.9,82.64,39.37,1,12,3,77.18,15,3,9,1,93.15,Low,Illiterate,4916,0,High,High
7060,13,Female,11,B,77.63,65.34,39.15,87.57,1,13,1,81.13,49,7,8,4,76.07,High,High School,2859,3,High,Low
7061,17,Other,9,C,97.43,20.14,47.29,62.75,1,13,1,96.22,34,13,2,0,88.25,Medium,High School,8434,3,Medium,Low
7062,16,Female,8,D,54.42,40.29,92.13,73.25,1,16,1,68.03,21,18,8,1,96.79,Medium,Graduate,4498,2,Medium,High
7063,17,Female,9,C,50.87,40.73,92.86,84.49,1,14,2,79.88,6,14,6,4,80.27,High,Graduate,5922,0,High,High
7064,12,Female,7,C,61.45,79.04,42.81,73.36,1,11,1,69.52,31,18,0,0,71.08,High,Graduate,9057,2,Medium,High
7065,15,Other,9,B,80.67,59.65,26.68,88.48,1,6,1,55.94,26,16,7,0,55.56,Medium,High School,5229,1,Low,High
7066,17,Male,10,D,97.31,20.97,94.32,26.91,1,8,0,57.23,17,0,0,0,84.55,Medium,High School,3242,0,Medium,High
7067,17,Male,9,C,67.56,50.33,44.03,92.29,1,11,1,53.23,40,0,0,2,92.6,High,High School,7365,0,Medium,High
7068,14,Other,9,B,86.87,71.58,29.61,85.01,1,16,0,69.5,46,15,0,1,50.88,Low,Graduate,6496,3,Medium,High
7069,15,Female,10,B,62.51,70.94,47.85,92.24,1,18,3,67.46,10,18,4,0,82.34,Medium,Post-Graduate,7259,2,Medium,High
7070,17,Male,9,A,32.79,24.31,42.56,78.47,1,6,1,56.19,38,15,9,3,53.38,Medium,High School,6128,0,Medium,High
7071,13,Female,10,D,92.59,94.31,26.44,41.95,1,15,2,72.45,6,14,2,4,97.13,High,Post-Graduate,8911,3,Medium,High
7072,11,Male,7,D,50.29,39.76,98.7,29.11,1,2,3,60.65,28,3,2,0,70.73,High,Illiterate,8431,0,High,High
7073,16,Male,10,A,39.71,91.32,43.5,30.37,1,18,3,55.06,46,12,1,3,59.27,High,Post-Graduate,3385,1,Medium,High
7074,13,Other,7,C,99.73,37.07,41.79,59.91,0,18,1,66.1,3,11,3,4,60.11,Medium,Post-Graduate,7616,3,High,High
7075,10,Male,7,B,54.32,65.43,53.59,51.27,1,19,1,83.71,45,18,5,0,54.53,Medium,Graduate,8458,2,Low,Low
7076,13,Female,10,B,39.56,52.49,53.19,72.34,1,19,0,51.86,16,18,8,0,82.88,High,High School,2042,0,Low,High
7077,14,Male,9,B,51.81,66.51,54.71,60.26,1,7,3,84.31,49,19,2,4,93.93,Medium,Graduate,8158,0,High,High
7078,14,Female,11,A,65.97,59.83,92.53,30.03,1,4,0,57.14,24,18,1,0,69.05,High,High School,6290,2,High,High
7079,17,Male,8,B,36.16,20.16,24.82,20.18,1,13,0,95.43,37,9,4,3,76.54,Medium,Graduate,7234,3,Medium,High
7080,13,Female,11,C,54.68,48.11,95.33,30.27,1,18,1,54.88,36,10,9,4,62.94,Medium,Post-Graduate,6785,3,High,High
7081,14,Female,10,C,76.82,20.9,73.27,31.74,1,11,3,59.57,9,5,4,1,88.83,Low,High School,4394,1,Low,High
7082,11,Female,9,A,94.12,74.67,75.8,77.59,1,8,2,61.38,35,1,8,0,82.47,Medium,Post-Graduate,3721,2,Medium,High
7083,15,Male,7,C,57.82,88.28,32.63,42.82,1,5,0,83.17,43,9,6,3,99.91,Medium,Illiterate,6852,1,Medium,Low
7084,13,Male,6,D,69.52,50.78,46.33,27.49,1,3,3,90.56,46,15,0,4,92.56,Medium,High School,9560,3,Medium,High
7085,16,Male,8,D,74.52,61.98,24.18,80.43,1,0,3,76.48,15,19,7,1,57.04,Low,Graduate,8310,0,Low,High
7086,11,Male,11,B,34.95,25.27,72.25,95.24,1,4,3,87.21,11,15,9,3,92.21,High,Graduate,9048,0,Low,High
7087,17,Female,9,B,53.96,50.82,47.19,28.04,1,8,1,94.37,16,5,6,3,52.69,Medium,High School,2893,2,Medium,Low
7088,15,Female,8,D,77.9,31.11,64.1,97.04,1,6,1,80.53,8,19,4,2,57.47,Medium,Graduate,9930,1,Low,Low
7089,16,Female,6,C,81.5,25.18,80.22,96.02,1,17,1,65.52,42,1,4,1,69.24,High,Graduate,3478,2,High,High
7090,17,Female,6,A,54.92,33.76,64.28,61.85,1,1,0,57.66,39,4,1,4,59.48,High,High School,2383,2,High,High
7091,16,Male,6,B,30.47,89.67,25.72,43.66,1,7,1,79.44,31,0,2,4,64.26,High,Graduate,2441,0,Medium,High
7092,17,Male,11,B,30.48,98.58,24.93,31.05,1,4,3,91.82,46,8,5,0,85.51,High,Illiterate,7751,0,Medium,High
7093,16,Male,10,D,67.67,90.34,89.37,85.91,1,4,3,59.52,17,16,0,0,78.04,High,Graduate,5108,2,Medium,High
7094,15,Female,8,D,68.6,97.57,40.97,68.38,1,6,1,99.97,23,6,0,4,69.95,High,Graduate,9557,3,High,Low
7095,11,Female,10,A,68.9,78.46,48.98,72.1,1,11,0,56.35,7,9,5,4,82.3,Medium,Illiterate,9403,0,Low,High
7096,16,Male,6,B,80.52,32.78,37.47,88.87,1,12,1,51.95,42,4,8,1,50.01,Medium,Post-Graduate,9554,3,Low,High
7097,16,Male,9,C,94.49,65.05,75.91,55.52,1,3,1,84.3,32,2,4,4,93.95,Medium,Post-Graduate,4024,3,Medium,Low
7098,12,Female,6,C,99.31,78.53,50.89,49.45,1,8,3,68.25,47,11,3,3,69.72,Low,High School,9902,2,High,High
7099,13,Female,10,D,79.07,61.08,56.51,80.98,1,7,3,83.52,11,2,7,3,74.45,High,High School,3420,0,Low,High
7100,15,Female,6,A,65.98,64.37,73.96,43.78,1,13,2,59.05,33,0,4,3,55.86,High,Illiterate,7201,3,Medium,High
7101,17,Male,6,D,39.87,66.9,69.85,46.23,1,5,1,59.34,2,5,9,2,87.86,High,Illiterate,7121,2,High,High
7102,15,Male,10,A,56.89,57.35,81.95,50.49,1,0,2,75.12,39,9,2,1,99.75,Medium,High School,8491,1,Medium,High
7103,14,Other,10,C,70.07,43.25,79.91,88.51,1,5,3,97.26,0,16,3,4,88.32,Medium,Post-Graduate,4698,1,High,High
7104,17,Female,9,A,99.99,70.96,55.19,82.33,1,15,0,68.77,28,11,1,0,56.98,High,Illiterate,6716,0,High,High
7105,15,Male,10,C,38.89,24.28,35.35,43.31,1,16,0,53.65,4,5,1,2,96.5,Medium,High School,3092,3,Medium,High
7106,11,Female,9,A,85.52,33.67,37.86,31.49,1,4,2,86.86,37,16,0,1,79.22,Low,High School,4000,0,High,High
7107,17,Female,7,D,99.93,94.02,76.54,51.42,1,12,3,96.11,20,3,1,0,93.3,High,High School,4826,3,High,High
7108,17,Male,7,C,86.37,59.11,40.9,69.96,1,17,2,68.16,33,8,4,3,71.11,Medium,Graduate,8436,1,Medium,High
7109,15,Male,10,B,83.7,85.73,55.24,74.1,1,18,2,72.85,29,7,9,2,63.93,Medium,Illiterate,5445,2,Low,High
7110,17,Male,6,B,48.11,78.12,28.63,36.03,1,10,3,97.57,19,5,0,1,51.07,Low,Graduate,7886,2,Low,High
7111,12,Male,8,C,30.24,45.66,29.78,39.95,1,11,1,87.4,30,4,4,3,97.43,Medium,High School,6773,0,High,High
7112,13,Female,6,B,45.82,84.29,40.0,94.41,1,7,1,83.46,23,1,8,1,57.69,High,High School,4474,0,High,High
7113,17,Male,10,C,85.29,27.31,26.79,50.8,1,12,3,56.42,42,16,2,0,89.1,Medium,Graduate,2200,1,Medium,High
7114,13,Female,9,D,37.51,90.0,41.96,45.13,1,14,2,79.07,39,14,7,3,63.92,Medium,High School,6098,2,Medium,High
7115,15,Other,6,D,50.73,74.44,65.46,75.66,1,10,3,93.0,36,7,1,4,78.54,Medium,Graduate,6238,2,Medium,High
7116,16,Male,7,A,69.38,94.17,79.58,57.43,1,5,2,86.33,1,2,2,4,91.28,Medium,Graduate,3080,3,Low,High
7117,10,Female,11,B,70.59,91.64,22.62,39.74,1,17,3,55.81,9,19,7,4,67.5,Low,Graduate,5370,3,Low,High
7118,10,Female,10,B,68.01,50.42,68.05,52.74,1,15,2,83.57,42,7,0,3,71.61,High,Graduate,5989,2,Medium,High
7119,16,Female,6,B,98.66,88.55,49.05,31.54,1,5,3,90.24,29,2,9,1,57.19,Medium,High School,7033,1,Medium,High
7120,16,Female,11,C,30.86,65.04,38.13,42.37,1,4,3,69.08,38,18,2,4,71.03,Medium,High School,4794,1,Medium,High
7121,16,Male,6,D,64.13,32.57,22.55,53.48,1,13,3,87.7,1,4,0,4,91.28,Low,High School,4894,3,Low,High
7122,11,Female,9,B,65.31,86.36,46.07,61.44,1,9,3,85.61,36,10,3,2,94.0,High,Graduate,3218,3,Medium,High
7123,10,Female,9,A,50.53,92.63,83.17,79.33,1,3,0,66.62,2,5,7,3,81.68,High,High School,5719,2,Medium,High
7124,16,Other,9,B,66.75,26.76,62.4,50.8,0,8,3,87.11,11,11,2,2,73.39,Low,High School,8452,0,Medium,High
7125,11,Male,11,A,77.13,94.44,82.05,63.66,1,1,1,81.98,34,10,4,0,60.34,Medium,High School,3229,1,Medium,Low
7126,14,Other,8,B,77.09,68.1,52.99,96.08,1,14,1,65.6,0,0,7,2,72.76,Medium,Graduate,8102,3,High,High
7127,17,Male,11,B,36.15,22.07,87.46,85.47,1,12,0,76.81,0,8,5,3,90.33,Medium,High School,5013,1,Medium,High
7128,11,Other,10,D,86.17,63.34,32.03,38.96,1,18,3,72.84,28,0,0,2,65.48,Low,Graduate,4319,1,Medium,High
7129,10,Female,10,A,95.15,83.74,85.6,37.08,1,3,1,52.53,35,6,8,4,90.07,High,Graduate,2941,0,Low,High
7130,15,Female,7,B,38.65,62.65,58.08,73.02,1,12,3,84.15,8,2,7,2,50.18,High,High School,5921,3,Low,High
7131,14,Female,7,A,59.16,76.58,79.68,67.63,1,6,3,56.82,11,11,0,4,67.41,Medium,Graduate,6392,2,Medium,High
7132,10,Male,10,A,65.82,90.37,39.23,63.75,1,12,2,62.11,11,19,5,0,99.51,Low,Graduate,5046,0,Low,High
7133,17,Male,6,D,39.44,89.58,58.89,32.33,1,0,1,97.91,9,5,2,2,95.55,Medium,Graduate,5240,3,Medium,High
7134,11,Male,10,D,65.24,34.31,78.62,49.01,1,8,2,61.54,21,2,5,3,82.35,Medium,Illiterate,6035,2,Medium,High
7135,12,Male,8,A,44.48,54.17,58.7,80.75,1,15,0,69.59,37,5,0,2,74.62,Low,Illiterate,3718,1,Medium,High
7136,13,Male,7,D,95.48,28.89,56.65,77.89,1,16,3,98.0,18,9,0,0,85.43,High,Post-Graduate,6501,2,Medium,High
7137,17,Female,7,B,61.39,67.61,84.85,33.21,1,18,0,87.51,42,9,3,2,99.04,Medium,Post-Graduate,6285,1,High,Low
7138,10,Female,11,B,99.64,96.38,32.99,54.15,1,15,1,84.03,12,2,0,4,51.51,High,Graduate,4907,0,Medium,Low
7139,16,Male,7,D,33.26,34.55,58.01,55.42,1,14,2,91.04,38,1,1,1,63.79,Medium,Illiterate,6096,2,Medium,High
7140,11,Female,10,A,38.93,52.29,85.79,60.69,1,0,2,52.97,19,7,1,3,99.76,Medium,Graduate,8541,0,High,High
7141,16,Female,7,B,61.02,96.32,87.62,56.89,1,13,1,94.36,49,14,9,0,80.22,High,Post-Graduate,4950,1,Medium,Low
7142,16,Other,7,C,91.21,80.01,29.46,60.14,1,10,0,62.61,35,2,9,3,86.55,Low,Illiterate,3689,0,Medium,High
7143,16,Female,11,A,68.87,25.69,88.01,85.05,1,14,2,57.68,45,15,1,2,87.69,High,Graduate,2632,3,Medium,High
7144,16,Male,10,A,81.26,54.27,20.97,51.16,1,19,1,91.48,46,19,9,4,69.76,High,High School,4058,1,Medium,Low
7145,16,Female,6,C,59.65,99.03,88.44,64.16,1,17,3,64.02,35,4,1,1,97.05,High,Post-Graduate,9109,1,Medium,High
7146,14,Female,7,C,32.84,56.26,41.18,68.54,1,3,2,61.93,25,0,8,1,58.22,Low,High School,3787,3,High,High
7147,10,Male,7,A,75.35,70.35,66.25,95.38,1,3,2,89.54,23,12,3,4,90.56,Medium,Illiterate,5107,2,Medium,High
7148,17,Male,7,C,74.38,76.08,20.77,72.38,1,18,2,52.79,14,19,2,2,77.58,Medium,Illiterate,7375,0,Medium,High
7149,10,Male,8,D,35.0,73.11,78.52,30.45,1,4,1,53.81,39,1,3,4,64.38,Medium,Graduate,8093,3,Medium,High
7150,17,Male,10,D,41.96,61.5,54.52,66.6,1,1,0,90.65,43,7,5,3,73.96,High,Post-Graduate,9542,2,Medium,High
7151,13,Male,7,A,63.33,30.62,87.66,72.95,1,9,0,70.94,34,5,7,3,76.65,Medium,High School,2682,2,Medium,High
7152,11,Female,8,D,61.26,76.67,64.44,20.76,1,16,0,92.32,19,18,9,2,68.18,Low,High School,2371,3,Medium,Low
7153,12,Male,6,B,82.67,94.67,86.77,26.02,1,10,1,89.47,22,7,3,4,65.25,Medium,Graduate,7718,2,Medium,Low
7154,14,Female,6,D,57.12,95.34,68.93,21.52,1,10,1,77.88,20,13,1,4,72.18,High,Post-Graduate,6317,0,High,Low
7155,11,Female,11,D,76.43,67.47,79.67,23.86,1,10,0,87.48,15,7,1,0,91.83,High,Post-Graduate,4700,3,Medium,Low
7156,14,Male,11,C,79.31,59.38,79.84,27.17,0,18,3,57.16,33,16,3,1,85.62,High,Graduate,9965,1,High,High
7157,17,Male,11,D,75.15,46.72,39.73,96.63,1,10,1,59.52,3,3,1,0,54.07,Low,High School,2527,3,Medium,High
7158,10,Male,8,A,71.73,28.29,66.18,36.54,1,7,0,92.13,7,8,8,2,88.32,Low,High School,5433,0,Low,Low
7159,16,Male,6,D,86.4,90.65,89.91,36.36,1,2,0,67.06,45,0,0,1,96.41,High,Graduate,5623,3,Medium,High
7160,13,Male,11,D,76.0,30.96,90.31,88.59,1,8,3,50.25,17,13,7,2,97.91,High,Graduate,7418,2,Medium,High
7161,13,Male,9,A,88.39,43.04,50.78,80.22,1,7,1,97.67,22,6,2,4,70.32,High,Graduate,8162,1,Medium,Low
7162,15,Female,11,A,74.57,79.23,45.99,74.07,1,17,2,85.59,17,3,1,0,95.85,Medium,High School,7321,3,Medium,High
7163,12,Female,6,C,41.13,76.38,72.32,53.74,1,17,2,92.27,36,16,1,2,58.38,Low,Graduate,6190,3,High,High
7164,13,Male,9,B,51.66,74.48,82.28,22.49,1,10,1,95.64,15,7,6,0,69.98,Medium,Graduate,8280,0,Medium,Low
7165,16,Male,8,D,53.12,79.34,22.84,86.12,1,1,1,81.56,25,16,6,4,75.34,Medium,Graduate,7125,2,Medium,Low
7166,10,Female,9,B,36.57,63.36,27.47,88.86,1,8,3,75.15,25,5,9,2,59.14,High,Post-Graduate,9376,0,High,High
7167,12,Female,6,C,78.46,32.4,82.3,58.54,1,18,0,57.54,17,17,4,4,84.42,Medium,Illiterate,5923,2,High,High
7168,17,Female,7,A,71.66,99.87,54.94,71.59,1,14,2,59.43,34,8,7,2,70.57,Medium,High School,5814,0,Medium,High
7169,11,Female,9,A,71.28,91.37,73.41,58.21,1,7,3,72.53,19,13,0,4,56.41,High,High School,5543,1,Low,High
7170,17,Male,6,A,63.5,54.49,85.63,43.69,1,18,3,53.33,19,12,4,1,76.35,High,Post-Graduate,6443,3,Medium,High
7171,16,Male,11,C,68.02,62.43,80.54,63.22,1,8,3,89.34,31,5,6,1,64.34,High,High School,4451,2,Medium,High
7172,16,Female,7,D,30.57,51.48,84.78,75.09,1,4,2,77.92,10,17,9,2,97.05,Low,High School,9075,0,Medium,High
7173,13,Male,8,C,36.74,71.04,61.11,32.36,1,7,0,96.3,12,8,2,2,91.28,Medium,Illiterate,9858,2,Medium,High
7174,12,Other,8,A,77.83,78.49,32.62,62.46,1,0,0,81.24,33,5,6,1,90.9,Medium,Post-Graduate,2436,2,High,Low
7175,10,Female,10,D,48.3,38.53,57.88,82.08,1,16,2,98.61,12,7,8,2,82.14,Medium,High School,3532,2,Low,High
7176,17,Female,8,A,37.55,54.62,97.06,58.05,1,14,3,63.94,27,4,0,0,54.84,High,Post-Graduate,5159,2,Medium,High
7177,15,Male,10,A,53.01,71.22,44.44,32.55,1,14,0,67.5,6,7,5,3,72.28,High,High School,7272,3,High,High
7178,17,Female,8,C,47.81,99.04,53.54,89.58,1,8,2,71.17,32,8,7,3,82.4,High,Illiterate,2972,2,High,High
7179,14,Female,8,C,32.06,45.99,81.23,73.91,0,6,1,64.77,21,0,6,1,59.93,Low,Graduate,3952,0,Medium,High
7180,14,Male,8,B,58.74,79.6,26.08,70.6,1,13,3,89.78,26,18,7,0,70.12,Medium,High School,9804,0,Low,High
7181,10,Male,10,A,31.89,47.73,80.56,72.13,1,0,1,76.68,30,15,9,3,74.09,High,Post-Graduate,4775,1,Medium,High
7182,10,Female,11,D,30.03,27.39,41.94,39.6,1,18,2,72.76,39,3,4,4,91.71,High,High School,8855,3,Low,High
7183,14,Female,10,A,85.47,81.61,41.39,59.39,1,8,2,72.82,5,19,2,0,69.03,High,High School,3008,0,Medium,High
7184,15,Male,9,D,52.05,71.94,66.59,46.08,1,18,0,90.72,39,13,6,0,67.47,High,Graduate,3082,3,High,Low
7185,12,Male,6,B,69.73,61.15,40.42,86.68,1,12,1,62.05,28,0,2,1,86.29,High,Graduate,3212,0,Low,High
7186,14,Female,6,A,50.84,74.0,71.29,67.1,1,4,2,66.05,29,2,6,3,67.02,Medium,High School,7224,1,High,High
7187,10,Female,11,D,95.1,90.34,92.71,77.38,1,13,0,96.48,22,6,3,4,54.94,High,Graduate,7689,3,Medium,Low
7188,13,Female,6,D,81.04,80.52,52.37,72.82,1,17,2,69.86,34,13,8,2,89.3,Medium,High School,3704,2,Medium,High
7189,11,Female,8,B,55.84,88.63,95.48,58.7,1,4,1,99.78,31,0,4,2,68.47,High,High School,8131,2,High,Low
7190,15,Male,11,C,44.74,43.2,95.38,84.39,1,4,2,71.87,45,10,1,1,99.33,Medium,High School,4551,1,Medium,High
7191,16,Female,6,B,39.65,84.04,36.61,69.23,1,19,2,71.13,4,2,3,0,75.34,High,Graduate,9783,2,Low,High
7192,15,Male,10,D,83.37,48.8,54.54,38.14,1,3,3,79.67,2,19,9,4,53.21,High,Graduate,7279,0,High,High
7193,13,Other,9,B,61.71,21.65,99.21,43.26,0,4,2,92.33,41,11,0,2,88.15,Medium,High School,7867,0,Low,High
7194,13,Female,7,C,46.24,23.45,30.28,86.16,1,1,2,85.96,38,8,5,2,68.88,Medium,Graduate,6265,0,Low,High
7195,16,Male,9,A,94.37,78.43,58.03,95.3,1,13,2,88.08,43,13,0,1,56.15,High,Illiterate,8216,2,Medium,High
7196,17,Male,6,B,57.31,41.75,54.55,63.84,1,14,3,98.84,14,8,4,0,77.85,Medium,High School,8723,1,Medium,High
7197,10,Female,11,B,68.04,44.61,84.8,50.84,1,5,1,89.82,1,19,6,2,62.44,Medium,High School,2186,1,High,Low
7198,14,Male,6,A,90.05,69.81,32.97,70.0,1,1,3,73.36,30,7,9,4,96.96,Medium,Graduate,8827,3,Low,High
7199,17,Male,10,B,88.34,79.32,37.72,58.68,0,8,0,82.83,32,19,4,2,85.04,High,Illiterate,9941,2,High,Low
7200,12,Female,9,C,74.66,64.71,34.04,87.34,1,10,1,91.52,32,16,4,1,70.74,High,Graduate,2475,1,Medium,Low
7201,15,Male,10,D,92.2,76.51,33.33,86.64,1,4,0,58.47,13,3,3,3,88.5,Medium,High School,2685,0,Low,High
7202,16,Female,10,B,96.65,95.28,40.62,56.49,1,10,0,67.38,29,10,5,2,73.2,High,Post-Graduate,5532,0,High,High
7203,15,Male,7,A,95.46,88.33,62.26,84.37,1,2,1,80.24,33,0,8,1,96.03,High,High School,8922,3,Low,Low
7204,17,Female,10,A,54.43,39.26,76.55,35.44,1,13,2,69.0,46,13,2,2,85.6,High,High School,2872,0,Medium,High
7205,13,Male,10,B,57.8,92.54,50.42,49.91,1,8,0,52.7,48,12,9,0,98.94,High,High School,7586,2,Medium,High
7206,14,Male,7,A,46.84,43.78,55.7,26.37,1,18,2,97.02,28,5,1,1,66.96,High,Graduate,9741,2,Low,High
7207,15,Female,8,D,88.58,72.85,83.39,84.62,1,16,1,76.99,7,1,3,3,91.44,Medium,High School,3446,1,High,Low
7208,12,Female,8,D,38.53,89.98,62.02,98.02,1,16,0,81.74,12,8,2,2,64.09,Medium,High School,3438,2,Medium,High
7209,13,Male,11,A,54.86,69.88,67.18,66.14,1,13,0,85.97,48,7,9,2,66.96,High,Graduate,8462,2,Medium,Low
7210,12,Male,7,B,30.68,84.5,61.44,81.32,1,13,1,51.82,15,14,4,0,62.1,Low,High School,4498,2,High,High
7211,14,Female,11,B,71.63,94.19,83.18,52.13,1,9,1,59.09,24,13,0,1,91.87,High,Graduate,4687,0,Medium,High
7212,15,Female,11,A,76.09,97.35,34.68,64.92,1,6,2,95.17,42,3,6,1,95.02,Medium,High School,3481,2,High,High
7213,11,Other,10,D,47.43,52.85,98.5,47.79,1,12,1,89.36,39,13,6,2,59.83,High,Post-Graduate,5151,3,Medium,High
7214,17,Other,11,D,81.57,99.42,90.35,75.75,1,2,3,53.3,32,2,1,2,93.26,High,Graduate,3436,1,High,High
7215,15,Female,6,B,56.71,41.73,52.02,39.7,1,5,3,89.38,38,11,3,3,98.24,Low,Post-Graduate,5497,0,Low,High
7216,17,Male,9,D,51.82,56.97,53.21,32.26,1,9,2,94.99,2,5,9,2,76.57,Medium,Graduate,3010,0,Medium,High
7217,14,Female,6,C,96.93,80.86,87.92,91.88,1,4,0,58.35,12,16,7,1,62.13,Medium,Post-Graduate,5613,2,Low,High
7218,15,Female,6,D,71.21,97.61,55.65,89.14,1,5,2,53.13,37,10,2,1,96.56,High,High School,4506,0,Medium,High
7219,17,Male,10,B,47.66,24.24,60.65,86.8,1,7,0,93.15,45,14,3,3,96.2,High,High School,8417,3,Low,High
7220,16,Male,9,D,98.83,95.65,79.68,85.72,1,4,0,80.04,12,13,3,2,56.58,Medium,High School,3144,0,Medium,Low
7221,17,Male,11,D,57.13,99.89,51.04,78.36,0,9,0,99.5,25,13,2,4,97.92,Low,High School,7697,1,High,Low
7222,15,Male,9,A,75.35,92.77,56.32,89.98,1,0,1,85.26,33,7,2,0,65.17,Low,High School,5515,0,Medium,Low
7223,10,Male,11,C,80.67,28.67,22.97,36.82,1,12,2,75.55,10,0,9,4,72.11,Medium,Post-Graduate,2637,3,Medium,High
7224,15,Female,8,A,59.56,87.26,30.65,89.63,1,4,2,62.28,32,2,7,1,77.68,High,High School,8771,1,Low,High
7225,15,Female,7,D,67.51,71.18,56.69,93.42,1,18,2,84.99,20,15,4,2,66.52,High,Graduate,8368,1,Low,High
7226,17,Female,10,D,46.78,20.76,23.65,77.28,1,15,2,53.84,22,17,5,3,53.23,High,High School,9022,1,Medium,High
7227,12,Male,11,A,62.61,98.75,44.56,67.95,1,17,3,70.78,39,1,7,2,85.86,Low,Graduate,9180,3,Medium,High
7228,11,Male,11,C,51.76,32.04,54.98,38.89,1,18,0,67.33,20,19,7,3,88.5,Medium,Illiterate,6964,2,Low,High
7229,12,Female,9,B,68.32,51.75,28.13,89.29,1,9,0,80.15,38,15,6,3,76.56,Low,Post-Graduate,3644,1,High,Low
7230,17,Male,10,A,76.89,22.42,25.23,66.15,1,1,2,61.1,45,5,8,3,71.52,High,High School,7404,3,High,High
7231,12,Female,11,D,72.98,44.76,21.3,68.85,1,8,1,58.15,17,19,7,1,86.36,High,Illiterate,6685,2,Medium,High
7232,13,Other,8,D,84.37,65.47,58.83,68.52,1,18,1,57.48,10,5,5,2,99.72,Medium,High School,4758,3,Medium,High
7233,10,Male,6,B,32.91,94.47,31.75,89.34,1,11,3,65.53,16,4,9,3,96.62,Medium,Graduate,7827,0,Low,High
7234,12,Male,11,D,35.5,99.23,75.09,30.96,1,11,1,93.17,48,16,2,1,78.14,High,Illiterate,7714,2,High,High
7235,16,Female,9,D,44.37,53.87,59.44,24.93,1,2,2,69.86,41,11,6,2,90.87,Medium,Post-Graduate,3754,2,High,High
7236,14,Other,8,B,99.01,54.25,21.51,37.92,1,12,3,94.56,0,14,2,2,61.01,Medium,Graduate,3632,3,Medium,High
7237,16,Female,10,D,86.02,32.83,24.72,59.34,1,3,3,87.37,2,4,0,1,68.64,Medium,High School,2049,0,High,High
7238,14,Female,11,D,94.69,59.87,93.42,57.55,1,0,0,85.77,4,7,0,0,98.04,High,Graduate,8147,2,Medium,Low
7239,15,Male,8,C,49.05,95.21,29.95,60.96,1,0,1,88.4,23,2,7,1,77.78,Medium,Graduate,7340,0,Medium,High
7240,13,Other,8,A,70.17,33.23,80.59,29.15,1,3,1,75.19,38,14,6,1,76.96,Medium,High School,2492,3,Low,Low
